0, 216, 6.002004146575928, 5.115854740142822
1, 216, 5.86684513092041, 5.231592655181885
2, 216, 5.566060543060303, 5.003397464752197
3, 216, 5.265342712402344, 4.77379035949707
4, 216, 4.964714050292969, 4.5428948402404785
5, 216, 4.664196014404297, 4.310824871063232
6, 216, 4.363809108734131, 4.077670574188232
7, 216, 4.0635528564453125, 3.8434391021728516
8, 216, 3.7634501457214355, 3.6082210540771484
9, 216, 3.463524580001831, 3.3721044063568115
10, 216, 3.1638031005859375, 3.1351587772369385
11, 216, 2.864393472671509, 2.897392749786377
12, 216, 2.5655879974365234, 2.6587073802948
13, 216, 2.2674758434295654, 2.4193317890167236
14, 216, 1.9764492511749268, 2.201930046081543
15, 216, 1.6834893226623535, 1.9691153764724731
16, 216, 1.3902356624603271, 1.7326021194458008
17, 216, 1.0964844226837158, 1.4945558309555054
18, 216, 0.8022220730781555, 1.254935622215271
19, 216, 0.5074408054351807, 1.0137172937393188
20, 216, 0.212128683924675, 0.7708654999732971
21, 216, -0.08283115178346634, 0.5257390737533569
22, 216, -0.37516021728515625, 0.27644598484039307
23, 216, -0.6673303842544556, 0.024234943091869354
24, 216, -0.9598875045776367, -0.23074974119663239
25, 216, -1.2536665201187134, -0.48798099160194397
26, 216, -1.54890775680542, -0.7473282814025879
27, 216, -1.8458298444747925, -1.008638858795166
28, 216, -2.144624710083008, -1.2717430591583252
29, 216, -2.4448184967041016, -1.5359997749328613
30, 216, -2.7450637817382812, -1.8002963066101074
31, 216, -3.045309066772461, -2.064594030380249
32, 216, -3.3455543518066406, -2.328895330429077
33, 216, -3.6457996368408203, -2.5931921005249023
34, 216, -3.946044921875, -2.8574886322021484
35, 216, -4.2462968826293945, -3.121788740158081
36, 216, -4.546506404876709, -3.385894298553467
37, 216, -4.846704006195068, -3.6499381065368652
38, 216, -5.146901607513428, -3.9139819145202637
0, 217, 6.0305657386779785, 4.1458353996276855
1, 217, 5.8370208740234375, 4.008541584014893
2, 217, 5.511570453643799, 3.7858028411865234
3, 217, 5.186071872711182, 3.5616917610168457
4, 217, 4.860548973083496, 3.336333990097046
5, 217, 4.535003662109375, 3.1098453998565674
6, 217, 4.209432601928711, 2.882319688796997
7, 217, 3.883796453475952, 2.653775691986084
8, 217, 3.5581040382385254, 2.4243106842041016
9, 217, 3.2323644161224365, 2.194021224975586
10, 217, 2.9065840244293213, 1.9629937410354614
11, 217, 2.5809292793273926, 1.7313523292541504
12, 217, 2.2555840015411377, 1.499441385269165
13, 217, 1.930555820465088, 1.2676005363464355
14, 217, 1.5879286527633667, 1.0665640830993652
15, 217, 1.2527681589126587, 0.8490554094314575
16, 217, 0.9186388254165649, 0.629153311252594
17, 217, 0.5845094919204712, 0.40925195813179016
18, 217, 0.2503792643547058, 0.1893501877784729
19, 217, -0.08375103026628494, -0.030550479888916016
20, 217, -0.4178815484046936, -0.25045228004455566
21, 217, -0.7520111799240112, -0.4703540802001953
22, 217, -1.086140513420105, -0.6902549266815186
23, 217, -1.4202698469161987, -0.9101558923721313
24, 217, -1.7543991804122925, -1.1300580501556396
25, 217, -2.088528633117676, -1.3499610424041748
26, 217, -2.4226579666137695, -1.56986403465271
27, 217, -2.7567873001098633, -1.7897670269012451
28, 217, -3.090916633605957, -2.009669780731201
29, 217, -3.425045967102051, -2.2295680046081543
30, 217, -3.7591753005981445, -2.4494662284851074
31, 217, -4.093304634094238, -2.6693644523620605
32, 217, -4.427433967590332, -2.8892626762390137
33, 217, -4.761563301086426, -3.109160900115967
34, 217, -5.0956926345825195, -3.329061508178711
0, 218, 6.862119674682617, 3.6454927921295166
1, 218, 6.883071422576904, 3.3787341117858887
2, 218, 6.563631057739258, 3.17244291305542
3, 218, 6.245214939117432, 2.9674038887023926
4, 218, 5.9273858070373535, 2.762742280960083
5, 218, 5.610084533691406, 2.558415174484253
6, 218, 5.2932891845703125, 2.3544604778289795
7, 218, 4.9769697189331055, 2.15092134475708
8, 218, 4.661110877990723, 1.9478341341018677
9, 218, 4.345704555511475, 1.7452361583709717
10, 218, 4.030744552612305, 1.543156385421753
11, 218, 3.7161200046539307, 1.3423255681991577
12, 218, 3.4015753269195557, 1.1434859037399292
13, 218, 3.086876153945923, 0.9467822909355164
14, 218, 2.748340129852295, 0.7579071521759033
15, 218, 2.5278453826904297, 0.6838703751564026
